id,seasonYear,season,genres,title.english,title.native,title.romaji
45202,0,,"['Adventure', 'Fantasy', 'Kids']",,玉骐麟之仙灵奇域,[]
45458,0,,['Adventure'],,超石器星球历险记,[]
45714,0,,['Kids'],,喜羊羊与灰太狼之洋洋得意喜羊羊 番外篇,[]
45970,0,,['Kids'],,安娜的故事,[]
46226,0,,['Kids'],,中华民间小故事,[]
46482,0,,['Racing'],,智慧子弹车,[]
46738,0,,['Kids'],,兔博士与小金豆,[]
46994,0,,['Fantasy'],,龙岛小侠,[]
47506,0,,['Adventure'],,红游记,[]
47762,0,,['Kids'],,赛贝成长记,[]
48018,0,,['Kids'],,馒头日记 第二季,[]
48274,0,,['Kids'],,아기종벌레 포포,[]
48530,0,,"['Idols (Male)', 'Music']",Knockin' Fantasy,あんさんぶるスターズ！！ Music ゲームサイズMV「Knockin' Fantasy」,['Ensemble Stars! Unit Song CD 2 Vol.8 Switch']
51090,2021,winter,['Music'],Nag,nag,[]
51346,2021,fall,['Music'],Even If Things Fall Apart,폐허가 된다 해도,[]
51602,2020,summer,"['Comedy', 'Gag Humor', 'Kids']",,라바 아일랜드 무비,[]
51858,0,,['Avant Garde'],,SiNK,[]
1939,1990,spring,"['Adventure', 'Comedy', 'Fantasy', 'Mecha']",,機動戦士SDガンダム外伝,"['Kidou Senshi SD Gundam Gaiden', 'SD Gundam Sidestory']"
3219,2007,fall,"['CGDCT', 'Comedy', 'School', 'Sci-Fi', 'Slice of Life']",,がくえんゆーとぴあ まなびストレート！夏だ! まなびだ! 強化合宿だ!,"['Gakuen Utopia Manabi Straight! Episode 6.5', 'Gakuen Utopia Manabi Straight! OVA']"
7571,2004,summer,"['Drama', 'Slice of Life']",Diamond Daydreams Special,北へ。 ～Diamond Dust Drops～ Special,['Kita e: Diamond Dust Drops OVA']
13459,2012,spring,['Comedy'],,リボンちゃん,[]
17811,2012,spring,['Fantasy'],Imaginations,京都アニメーションCM「発想編」,['Kyoto Animation CM: Hassou-hen']
18323,1991,spring,"['Drama', 'Historical']",,장독대,[]
20115,1977,fall,"['Racing', 'Shounen']",,激走! ルーベンカイザー,['Formula 1']
22675,2009,fall,"['Comedy', 'Slice of Life']",,Peeping Life劇場オリジナル版,"['Peeping Life Gekijou Original Han', 'Peeping Life Gekijou Original Ban', 'Peeping Life: Gekijou Original Han']"
23699,1991,winter,"['Action', 'Seinen']",,雲にのる,[]
25491,2012,spring,['Fantasy'],,メグミとタイヨウIII 果汁グミ Tweet Fantasy タイムラインワールド,"['Tweet Fantasy', 'Megumi To Taiyou III']"
26259,0,,"['Drama', 'Kids']",,見えぬ目に感じた雲取山の朝日,[]
28051,1933,winter,"['Adventure', 'Comedy']",Three Brave Frogs,蛙三勇士,['The Three Fearless Frogs']
28563,2007,fall,"['Drama', 'Educational', 'Kids']",,火あそびは火事のもと ケンタとニャンタの火の用心,[]
29587,0,,"['Kids', 'Music']",,ホーム・マイホーム,[]
29843,2005,winter,"['Comedy', 'Kids']",,アークエとガッチンポー てんこもり,['A-kuei & Gatchinpo: Tenkomori']
32147,2011,summer,"['Comedy', 'Slice of Life']",,「Peeping Life」×「キッズステーション」,[]
33939,2014,summer,['Slice of Life'],,京都学園大学,['Kyoto Gakuen University']
34707,0,,"['Kids', 'Sports']",,星野君の二るい打,[]
35475,2017,spring,"['Historical', 'Music', 'Parody']",,磯部磯兵衛 with 中田ヤスタカで候,[]
37011,2017,spring,"['Kids', 'Music']",,願いごとの持ち腐れ,['Minna no Uta']
37267,2018,winter,"['Adventure', 'Kids']",Go-chan and Moko Forever Friends on Ice,ゴーちゃん. ~モコと氷の上の約束~,[]
38803,2018,fall,"['CGDCT', 'Comedy', 'School']",,アニマエール！応援動画,[]
39827,2003,fall,"['Educational', 'Fantasy', 'Kids']",,それいけ!アンパンマンのひらがなあそび はじめてのあいうえお,[]
40851,2019,fall,"['Fantasy', 'Music']",Something Lost,さがしもの,['Sagashi mono']
43411,0,,['Kids'],,喵呜是谁叫的？,"['Miaowu Shi Shui Jiaode', 'Who Meowed?']"
43667,0,,['Kids'],,骑牛难下,[]
43923,0,,"['Kids', 'Slice of Life']",,新大头儿子和小头爸爸 第二季,['New Big Head Son and Little Head Dad 2nd Season']
44179,0,,"['Adventure', 'Historical']",,秦漢英雄傳,['Qinhan The Hero is Summoned']
44691,0,,"['Adventure', 'Fantasy', 'Kids']",,神兵小将：电影版,[]
44947,0,,"['Adventure', 'Kids']",,超级幼儿园,[]
45203,0,,"['Adventure', 'Fantasy', 'Kids']",,星海奇航,[]
45459,0,,['Adventure'],,神犬勇闯机械城,[]
45715,0,,['Kids'],,九华小和尚,[]
45971,0,,['Kids'],,天外福星之赤剑传奇,[]
46227,0,,['Kids'],,春光灿烂猪八戒,[]
46483,0,,['Military'],,四渡赤水,[]
46739,0,,['Historical'],,起跑线成语故事,[]
46995,0,,['Adventure'],,萝卜兔爱发现,[]
47251,0,,['Adventure'],,茅山小道士,[]
47507,0,,['Historical'],,少年张謇,[]
47763,0,,['Kids'],,米拉和贝奇,['Mi La He Bei Qi']
48019,0,,['Adventure'],,兽王争锋神匠之怒,[]
48275,0,,['Kids'],,아깨비의 과학여행,[]
48531,0,,"['Idols (Male)', 'Music']",BIGBANG REFLECTION!!,あんさんぶるスターズ！！ Music ゲームサイズMV「BIGBANG REFLECTION!!」,['Ensemble Stars!! idol song season1 Trickstar']
49811,0,,"['Action', 'Comedy', 'Fantasy', 'Supernatural']",Fate Project New Year`s Eve Special: First & Next Order,Fate Project 大晦日TVスペシャル: First & Next Order,[]
50579,0,,"['Action', 'Boys Love', 'Music']",,魂これ,['TamaColle']
51347,0,,"['Action', 'Martial Arts', 'Strategy Game']",,,[]
52115,0,,"['Action', 'Adventure', 'Fantasy']",,鬼刀,[]
2708,1996,fall,"['Comedy', 'Fantasy', 'Kids']",,わんころべえ,[]
10132,2008,summer,['Music'],,今生缘,"['Jin Seng Yuan', 'Friend']"
29844,0,,['Comedy'],,ねころんでテレビ。,[]
32148,2010,summer,"['Comedy', 'Slice of Life']",,PS3®のつかいかた -feat.Peeping Life-,['PS3 no Tsukai Kata feat. Peeping Life']
32916,2011,fall,"['Comedy', 'Music', 'Slice of Life']",,やんやんマチコ,[]
33940,2012,summer,"['Drama', 'Slice of Life']",,ベストケアグループ,[]
34708,2016,spring,['Slice of Life'],,河合塾マナビスCM,[]
35476,2013,spring,"['Adventure', 'Educational', 'Kids']",Little Charo 4: New York Again,リトル・チャロ4 英語で歩くニューヨーク,[]
36500,2017,fall,['Comedy'],THE IDOLM@STER CINDERELLA GIRLS Theater (Web) 2nd Season,シンデレラガールズ劇場 火曜シンデレラシアター 第2期,"['THE IDOLM@STER CINDERELLA GIRLS Theater: Tuesday Cinderella Theater 2nd Season', 'Idolmaster Cinderella Girls Theater: Tuesday Cinderella Theater 2nd Season', 'Cingeki (Web) 2nd Season']"
39316,2007,winter,['Comedy'],,武装錬金,"['Busou Renkin Specials', 'Busou Renkin: BusoRen Days', 'Busou Renkin Mini Gekijou', ""Buso Renkin: Mahiro's Busou Renkin Course""]"
42132,2019,spring,"['Action', 'Adventure', 'Sci-Fi']",Galaxy Devastator,崩坏星河,['Beng Huai Xinghe']
43412,0,,"['Kids', 'Sports', 'Team Sports']",,奇怪的球赛,"['Qi Guai De Qiu Sai', 'The Strange Hockey Game']"
43668,0,,['Kids'],,冬天里的小田鼠,[]
43924,0,,"['Kids', 'Slice of Life']",,新大头儿子和小头爸爸 第三季,['New Big Head Son and Little Head Dad 3rd Season']
44692,0,,"['Adventure', 'Fantasy', 'Kids']",,神兵小将2,[]
44948,0,,"['Adventure', 'Fantasy', 'Kids']",,泰迪熊之玩具大战,[]
45204,0,,['Kids'],,梁家妇女,[]
45460,0,,['Adventure'],,动物行星大探险,[]
45716,0,,['Kids'],,长白精灵,[]
45972,0,,['Historical'],,心经,[]
46228,0,,['Sports'],,乒乓旋风,[]
46484,0,,['Kids'],,伊索寓言,[]
46740,0,,['Kids'],,鹏鹏环游记,[]
46996,0,,['Kids'],,狗熊竞赛季,[]
47508,0,,['Fantasy'],,哈哈大冒险,[]
47764,0,,['Kids'],,卡卡快乐成长,[]
48020,0,,['Kids'],Super Builders,超级工程小分队,[]
48276,2016,winter,['Kids'],,아빠 어릴 적엔,[]
51348,0,,"['Kids', 'Music', 'Shoujo', 'Slice of Life']",Bloomy*Cafe,Bloomy*Cafe,['Aikatsu Planet! Mirror In☆Lab: Bloomy*Cafe']
51860,0,,"['Fantasy', 'Historical']",,极道龙神,[]
52116,0,,"['Action', 'Fantasy', 'Sci-Fi']",,蓝网升级计划,[]
5013,1982,summer,"['Adventure', 'Drama', 'Historical']",Adrift in the Pacific,十五少年漂流記,"['Jugo Shonen Hyoryuki', 'Fifteen Boys Adrift', ""Two Years' Vacation""]"
8853,1984,fall,"['Action', 'Adventure', 'Comedy', 'Mecha', 'Sci-Fi']",,超力ロボ ガラット,['Super Robo Galatt']
10901,2009,summer,"['Drama', 'Historical']",,青い瞳の女の子のお話,"['The Story of the Blue-Eyed Girl', 'Sensou Douwa 7']"
18325,1986,summer,"['Action', 'Mythology', 'Shounen']",The Silver Twilight,도깨비 방망이,['Dokkaebi Bangmangi']
20117,1987,spring,"['Comedy', 'Slice of Life']",,ことわざハウス,[]
22165,2008,spring,['Avant Garde'],,キリコ,[]
22421,2009,fall,"['Fantasy', 'Kids']",,リカちゃんと魔法の国,['Licca-chan and the Magical World']
24981,1935,fall,"['Comedy', 'Kids']",,弱虫珍選組,"['Cowardly Samurai Squad', 'Yowamushi Chinsengumi (1935)']"
25749,2008,spring,"['Adventure', 'Comedy', 'Parody']",,ヤッターマン,['Yatterman Episode 12.5 and 25.5']
28053,0,,['Fantasy'],Spider Silk,蜘蛛の糸,[]
28565,0,,"['Drama', 'Educational', 'Kids']",,じしんだ!! ミーちゃんのぼうさいくんれん,[]
31893,0,,"['Adventure', 'Fantasy', 'Historical']",,淮南子传奇,[]
32149,2011,fall,"['Comedy', 'Slice of Life']",,タツノコプロ×Peeping Life,[]
33429,2013,winter,[],,윙클베어와 함께하는 로멘틱 화이트데이,"['Romantic White Day Together with Wingcle Bear', 'AK Romantic White Day']"
38805,2018,fall,['Music'],Holiday Advent Calendar 2018,Holiday Advent Calendar 2018,['Christmas advent 1209']
40341,0,,"['Sci-Fi', 'Shounen', 'Super Power']",,CM 小学館 少年サンデー「ARMS」編,['Shounen Sunday CM: ARMS']
42645,0,,"['Action', 'Sci-Fi', 'Super Power']",The Golden Bat: Millennium Version,黄金バット,"['New Golden Bat, Golden Bat 2000']"
43413,2020,winter,['Comedy'],,千雪のファッションチェック,[]
43669,0,,['Kids'],Half,一半儿,[]
43925,0,,"['Kids', 'Slice of Life']",,新大头儿子和小头爸爸 第四季,['New Big Head Son and Little Head Dad 4th Season']
44181,0,,"['Adventure', 'Fantasy', 'Kids']",,小濟公,[]
44693,0,,['Adventure'],,猫,[]
44949,0,,['Historical'],,四渡赤水,[]
45205,0,,"['Adventure', 'Comedy']",,拖拉机司机,[]
45461,0,,['Adventure'],,校园奇异事件簿,[]
45717,0,,['Kids'],,笑林功夫,[]
45973,0,,['Historical'],In Reed's Gold Arrow,芦荡金箭,[]
46229,0,,['Adventure'],,趣味三十六计,[]
46485,0,,['Adventure'],,欢乐之城,[]
46741,0,,['Historical'],,太公奇书,[]
46997,0,,['Kids'],,老鼠笔记之行游天下,[]
47509,0,,['Adventure'],,嘀嗒传奇,[]
47765,0,,"['Comedy', 'Kids']",,我叫碧云桃,[]
48021,0,,['Kids'],,叽哩与咕噜,['Jili Yu Gulu']
48277,0,,['Kids'],,안녕! 괴발개발,[]
48789,2021,spring,"['Comedy', 'Kids']",,コロコロアニマルおとぎばなし,['ColoColo Animal Folktale']
51349,2022,winter,"['Comedy', 'Fantasy']",The Dawn of the Witch Mini Anime,魔法使い黎明期 ミニアニメ,[]
52117,0,,"['Drama', 'Sci-Fi']",,二号地球​,[]
3990,1943,spring,['Adventure'],The Spider and the Tulip,くもとちゅうりっぷ,['Kumo to Chuurippu']
5014,1986,spring,"['Adventure', 'Sci-Fi']",,サンゴ礁伝説　青い海のエルフィ,['Coral Reef Legend: Elfie of the Blue Sea']
9878,1997,summer,"['Adventure', 'Fantasy', 'Kids']",,Licca the movie リカちゃん リカちゃんとヤマネコ星の旅,['Licca the Movie: Licca-chan to Yamaneko Hoshi no Tabi']
16790,0,,"['Action', 'Mecha', 'Shounen', 'Space']",,슈퍼 삼총사,['Super Three Musketeers']
29846,2015,spring,"['Comedy', 'Kids', 'Super Power']",,おまかせ! みらくるキャット団,"['Leave it to Mamitasu', 'Omakase Mamitasu']"
30358,2015,winter,"['School', 'Slice of Life']",,ターンオーバー,[]
31638,0,,"['Comedy', 'Kids']",,Mr.shape,[]
32150,2013,winter,['Action'],,愛と死,[]
33174,1989,fall,"['Kids', 'Slice of Life']",,のりピーちゃん,['Nori Pi-chan']
33686,2016,fall,"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",,,['CYBORG009 CALL OF JUSTICE 2']
34710,2016,spring,['Comedy'],,チョコ教授のお部屋,['Meiji CM']
35478,2017,spring,"['Comedy', 'Slice of Life']",,猫のロブ,['Neko no Rob']
35734,2015,fall,['Music'],Zoojazoo “My Stomach”,ズージャズー「わたしのおなか」,[]
40342,2019,summer,"['Comedy', 'Parody', 'Slice of Life']",,鷹の爪団×ウチコミ！,"['Eagle Talon', 'Himitsukessha Taka no Tsume', 'The Frogman Show']"
40598,2019,spring,"['Avant Garde', 'Music', 'Psychological']",Itekoma Hits,いてこまヒッツ,[]
41622,1994,fall,"['Kids', 'Music', 'Romance']",,夜汽車よ急げ,['Minna no Uta']
42134,0,,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']",,祝15周年！ポケモン映画名シーン超ランキングスペシャル!!,"['15th Anniversary Celebration! A Super Ranking Special on Noteworthy Movie Scenes!!', 'Pocket Monsters Creating 15th Anniversary Celebration! A Super Ranking Special on Noteworthy Movie Scenes!!']"
42390,0,,['Sci-Fi'],,ウラコンIII オープニングアニメーション,['URACON III']
42646,2000,summer,"['Kids', 'Music']",,遠い空,['Minna no Uta']
43670,0,,['Kids'],,小钉子,[]
43926,0,,"['Kids', 'Slice of Life']",,新大头儿子和小头爸爸第五季,['New Big Head Son and Little Head Dad 5th Season']
44182,0,,"['Comedy', 'Kids']",,棉花糖和云朵妈妈,[]
44694,0,,"['Adventure', 'Kids']",Songs from the Mongolian Grassland,天籁,[]
44950,0,,"['Adventure', 'Fantasy', 'Kids']",,青蛙总动员,[]
45206,0,,"['Action', 'Kids', 'Sci-Fi']",,超变武兽,[]
45462,0,,['Adventure'],,新麦圈可可美食天下,[]
45718,0,,"['Historical', 'Kids', 'Martial Arts']",,少年霍元甲,[]
45974,0,,"['Comedy', 'Kids']",,开心私塾,[]
46230,0,,['Kids'],,草莓乐园之快乐生活,[]
46742,0,,['Fantasy'],,聚能仔,[]
46998,0,,['Kids'],,老鼠笔记之深海探险,[]
47510,0,,['Comedy'],,黄金屋,[]
47766,0,,['Kids'],Karen Luna Daily Original Paintings,卡伦露娜之日常,"['Ka Lun Lu Na Zhi Richang', ""Karen Luna's Daily Life""]"
48022,0,,['Kids'],,兔子贝贝,[]
48278,0,,['Kids'],,안녕 자두야,[]
48790,2021,spring,"['Comedy', 'Kids']",,猫ジョッキー,[]
49814,2016,fall,"['Comedy', 'Kids', 'Slice of Life']",Grow Up with My Daughter,和女儿的日常,"['Daily Life with a Daughter', 'He Nu Er De Richang']"
50326,2021,fall,"['Drama', 'Slice of Life']",Chun Tae-il,태일이,['Taeil']
52118,0,,['Drama'],,看麦子,[]
2455,2005,summer,['Sci-Fi'],,プレイヤーズ,[]
5783,2006,summer,"['Adventure', 'Comedy']",Loving Angel Angelique Chibi Adventure Special,恋する天使アンジェリーク ちびキャラAdventure,"['Koi Suru Tenshi Angelique', 'Angelique Chibi Omake']"
10135,1978,spring,"['Adventure', 'Comedy', 'Educational', 'Historical']",,まんがはじめて物語,[]
12439,1985,spring,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",,"装甲騎兵ボトムズVOL.I STORIES OF THE ""A.T.VOTOMS""","[""Armored Trooper Votoms: Vol.1 Stories of the 'A.T. VOTOMS'"", ""Soko Kihei Votoms: Vol.1 Stories of the 'A.T. VOTOMS'""]"
13207,2012,winter,"['Comedy', 'Historical', 'Parody']",,秘密結社鷹の爪外伝 むかしの吉田くん,"['Eagle Talon', 'The Frogman Show']"
13463,2012,spring,['Kids'],,パンダのたぷたぷ,[]
17815,2012,spring,['Fantasy'],Umbrella,京都アニメーションCM「傘編」,['Kyoto Animation CM: Kasa-hen']
18071,1988,fall,"['Romance', 'Seinen']",,チョーク色のピープル,[]
18583,1989,fall,"['Action', 'Martial Arts', 'Samurai']",,寒月一凍 悪霊斬り,[]
22167,0,,['Avant Garde'],,GOLDFISH FETISH,[]
23191,1917,fall,['Comedy'],,貯金の勤,[]
25495,2014,spring,['Music'],,FAKE!FAKE!,[]
26263,0,,"['Drama', 'Kids']",Shiokari Pass,塩狩峠,"['Shiogaritouge', 'Shiogari Touge']"
28055,0,,['Drama'],Dream of a Snowy Night,雪の夜の夢,[]
28567,0,,"['Drama', 'Educational', 'Kids', 'Super Power']",,アザラシ・タマちゃんの火の用心,[]
31639,2015,spring,"['Kids', 'Music']",,ハイタッチたいそう,['Mr. Shape: High Touch Gymnastics']
33175,1990,fall,"['Music', 'Romance']",,オヨネと松っっぁん愛の唄,['Oyone and Mattsan Love Song: Barley Field - Hawaii Route of Adoration']
33431,0,,"['Comedy', 'Kids']",Angus & Cheryl,비키와 조니,"['Vicky & Johnny', 'Vicky wa Johnny', 'Bikiwa Joni']"
34711,2014,summer,['Slice of Life'],,便秘薬　コーラック,[]
35735,2016,winter,['Music'],Troubled Night,物騒な夜,[]
36759,0,,"['Adventure', 'Kids', 'Space']",,しまじろうとおたんじょうびのおほしさま,[]
37527,2009,fall,['Avant Garde'],Nameless Flipbook,Nameless Flipbook,[]
38551,2018,fall,"['Idols (Male)', 'Music']",Beat in Love,BEAT IN LOVE,"['Readyyy!', 'La-Veritta']"
39831,2019,winter,['Music'],,ヒトガタ,[]
40087,2012,spring,['Kids'],,ペンギンの問題POW,[]
40599,2003,winter,"['Kids', 'Music']",,菜種時雨 ～natane shigure～,['Minna no Uta']
41111,2007,spring,"['Comedy', 'Mecha', 'Parody', 'Sports']",,電脳戦士 土管くん チャンプ土管,[]
42135,2004,summer,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",,ポケットモンスターアドバンスジェネレーション　プラネタリウム　天空からの挑戦,['Pokemon Advanced Generation Planetarium: Challenge from the Sky']
42903,1983,spring,"['Kids', 'Music']",,わたしのにゃんこ,['Minna no Uta']
43415,2020,summer,['Music'],Pseudo-Hope Syndrome feat. Hatsune Miku,勘違い性反希望症 feat. 初音ミク,[]
43671,0,,['Kids'],Deer and Bull,鹿和牛,[]
43927,0,,"['Kids', 'Slice of Life']",,新大头儿子和小头爸爸第六季,['New Big Head Son and Little Head Dad 6th Season']
44695,0,,['Adventure'],,太阳使者,[]
44951,0,,"['Adventure', 'Fantasy', 'Kids']",,新木偶奇遇记,[]
45463,0,,['Adventure'],,新麦圈可可美食天下 第二季,[]
45719,0,,['Adventure'],,青春好时光,[]
45975,0,,"['Comedy', 'Kids']",,豆芽农场,[]
46231,0,,['Kids'],,草莓乐园之幸福时光,[]
46743,0,,['Adventure'],,黑逗木仔奇遇记,[]
46999,0,,['Kids'],,老鼠笔记探秘城市,[]
47511,0,,['Kids'],,黄金屋 番外,[]
47767,0,,['Kids'],,田园小精灵,[]
48023,0,,"['Action', 'Suspense']",Bridge,风雨廊桥,[]
48279,0,,['Kids'],,안녕 자두야/극장판,[]
50071,2021,spring,['Music'],,ドライバーズ・ライセンス,[]
51095,0,,['Avant Garde'],,,[]
51863,2022,spring,"['Action', 'Fantasy', 'Martial Arts']",The Strongest Male Hero Ever,史上最强男主角,['The Strongest Male Protagonist of All Time']
52119,0,,['Fantasy'],,藏锋,[]
1176,1993,winter,"['Action', 'Adventure', 'Fantasy']",Mask of Zeguy,雲界の迷宮ZEGUY,"['Labyrinth of the Cloud World: Zeguy', 'Zeguy: Cloudworld Labyrinth']"
2712,1990,spring,"['Comedy', 'Romance']",I am THE Shiratori Reiko!,白鳥麗子でございます！,"[""I'm Reiko Shiratori""]"
10136,1984,spring,"['Adventure', 'Comedy', 'Educational', 'Kids']",,まんがどうして物語,"['Manga Doshite Monogatari', 'Animated Stories to Understand Things']"
17048,0,,"['Action', 'Sci-Fi', 'Super Power']",,超人ロック,['Locke the Superman Pilot']
30104,2014,summer,['Music'],SAY! Cho-oh Rap,整腸ラップ,"['Intestinal Rap', 'Chounai Saikin Brothers', 'Chounaisaikin Brother']"
30360,1982,spring,"['Adventure', 'Fantasy', 'Kids']",,ぽっぺん先生と帰らずの沼,[]
